"taskId","variant","repeat","path","previousStartSeq","currentStartSeq","previousCallId","currentCallId","previousOk","currentOk","successfulReadBack","comparableOutputs","sameVisibleOutput","previousOutputSha256","currentOutputSha256","interveningSuccessfulMutations"
"m02-options","optimizer","3","public.test.mjs","25","45","call_03_tqkcJzvLv5bbsjjA6yr40544","call_00_jVHuAUI95YD2FhLqjFjW3119","true","true","true","true","true","de94562c2b6cbda2201a5d5eee6879119b7f44fce3a453cdf63db427c11d6212","de94562c2b6cbda2201a5d5eee6879119b7f44fce3a453cdf63db427c11d6212","[]"
"m02-options","optimizer","3","resolver.mjs","19","52","call_01_6Cha2MsRpglYlmS3daWr2824","call_00_d0OVBNPv5CSrKsKBvMCI2208","true","true","true","true","false","e6254244b857c5f137242f3219262ed8ee8eb9a721dea6591862b14de7cf5ec4","059133805347bda02de41fb67651431e387ff88acdabd381addf40fb20d1146b","[{""name"":""write_file"",""callId"":""call_01_lYlw3FJ29phccBG3R6ke9073"",""startSeq"":35,""endSeq"":36}]"
"m02-options","optimizer","3","formatter.mjs","22","55","call_02_q3RwYoGjWQB2IERvZcMo4290","call_01_KOh3ayIab4eGPaZVloSo6434","true","true","true","true","false","fcf97cb743f27295d7e3ecb90906e90db6cd2827e9fbe46befd7539280ff72c7","e6d925b6db3cbeab1c81492f4dc0c39dbeff9d627d3ee9b2bd7b9297c2f4bedb","[{""name"":""write_file"",""callId"":""call_02_4P2FNYerAV3yQ4WIHMf18341"",""startSeq"":38,""endSeq"":39}]"
"m02-options","optimizer","3","defaults.mjs","16","58","call_00_oEqgin8I6q3HaJBmZzVv4446","call_02_LGXKqlKIsk2jEQz1KhKz8190","true","true","true","true","false","3ad59ce476bd535040ad1f2a9735f1e62306eef6fdf2ee72dcd1b123f3b677d8","19c3c91218973317e6c16047d704a7a0730d16e0af566a1eb10d92063c099065","[{""name"":""write_file"",""callId"":""call_00_cNHgsS3I8DfmnIpgxrk84611"",""startSeq"":32,""endSeq"":33}]"
"m02-options","full","3","public.test.mjs","25","52","call_03_ZTaFMhGOIeVj2UfreL6m6497","call_00_o11Cgc2dtlYafY8yO7zK4094","true","true","true","true","true","de94562c2b6cbda2201a5d5eee6879119b7f44fce3a453cdf63db427c11d6212","de94562c2b6cbda2201a5d5eee6879119b7f44fce3a453cdf63db427c11d6212","[]"
"m02-options","full","3","resolver.mjs","19","59","call_01_Uj7XjJzm2uSEoN83TG205482","call_00_q7zFZbMQ3902rRo4nhVH8396","true","true","true","true","false","e6254244b857c5f137242f3219262ed8ee8eb9a721dea6591862b14de7cf5ec4","e10514d7ab7b5c66c1c04346016efc5b403e7a170b17d6d7246642e970dc72d3","[{""name"":""write_file"",""callId"":""call_01_amyZPyOYYVbuVh4DZh044509"",""startSeq"":35,""endSeq"":36}]"
"m02-options","full","3","formatter.mjs","22","62","call_02_sprel1mwah59eaRbPhzn3147","call_01_Nf19pJePF9u5IjRo19u79855","true","true","true","true","false","fcf97cb743f27295d7e3ecb90906e90db6cd2827e9fbe46befd7539280ff72c7","e6d925b6db3cbeab1c81492f4dc0c39dbeff9d627d3ee9b2bd7b9297c2f4bedb","[{""name"":""write_file"",""callId"":""call_02_N3fq8CIZO25KkSXVASI22220"",""startSeq"":38,""endSeq"":39}]"
"m02-options","full","3","defaults.mjs","16","65","call_00_wBzrrFFQkgDnYGWBIFgh3135","call_02_DeSKK8OKm7vKytQhaa0r7019","true","true","true","true","false","3ad59ce476bd535040ad1f2a9735f1e62306eef6fdf2ee72dcd1b123f3b677d8","56e3755d0ffef40127d34cf29a981e0d7e8d5cfb83dd8401245fadeea4784f7f","[{""name"":""write_file"",""callId"":""call_00_8rYUgLLOenqmdzNtkqFA1026"",""startSeq"":32,""endSeq"":33}]"
"m02-options","baseline","3","resolver.mjs","20","43","call_02_szIWl4vhrMM9BJcVO8U97556","call_00_tLWVKjleZDoN8zTG90kn2666","true","true","true","true","false","e6254244b857c5f137242f3219262ed8ee8eb9a721dea6591862b14de7cf5ec4","43db5da72af236e3055111ddbab2ecc174d841fcbb45fc401bbabb76bf0d5b5e","[{""name"":""write_file"",""callId"":""call_01_TWACyno8vjD4614pWjYX6533"",""startSeq"":33,""endSeq"":34}]"
"m02-options","baseline","3","formatter.mjs","17","46","call_01_8ZqCeqiaVw5jLBg4m7yf8068","call_01_CxLJDKMqwWfe6hdTXhst0503","true","true","true","true","false","fcf97cb743f27295d7e3ecb90906e90db6cd2827e9fbe46befd7539280ff72c7","efc786fc7e4d41af75d3b544d951113e7a91cc77334c475d36449cfaab6ad074","[{""name"":""write_file"",""callId"":""call_02_n6MH52KLA2iRfxV2eUbB6216"",""startSeq"":36,""endSeq"":37}]"
"m02-options","baseline","3","defaults.mjs","14","49","call_00_iRjEaEr9N5NYxIYP1ThZ5871","call_02_Av4Sf62cNQwm2BSquH4J9564","true","true","true","true","false","3ad59ce476bd535040ad1f2a9735f1e62306eef6fdf2ee72dcd1b123f3b677d8","19c3c91218973317e6c16047d704a7a0730d16e0af566a1eb10d92063c099065","[{""name"":""write_file"",""callId"":""call_00_8rImXIPLvDzCHIYKH3Ik6596"",""startSeq"":30,""endSeq"":31}]"
